Tanggal,Waktu,Suhu (C),Kelembaban (%)
9/17/2023,15.12.21,28.7,72.9
9/17/2023,15.13.21,28.7,72.9
9/17/2023,15.14.21,28.7,73.4
9/17/2023,15.15.21,28.7,73.4
9/17/2023,15.16.21,28.7,73.4
9/17/2023,15.17.21,28.7,73.4
9/17/2023,15.18.21,28.7,73.4
9/17/2023,15.19.21,28.7,73.4
9/17/2023,15.20.21,28.7,73.4
9/17/2023,15.21.21,28.7,73.4
9/17/2023,15.22.21,28.7,73.4
9/17/2023,15.23.21,28.7,73.4
9/17/2023,15.24.21,28.7,73.4
9/17/2023,15.25.21,28.7,71.2
9/17/2023,15.26.21,28.7,71.2
9/17/2023,15.27.21,28.7,71.2
9/17/2023,15.28.21,28.7,71.2
9/17/2023,15.29.21,28.7,71.2
9/17/2023,15.30.21,28.7,71.2
9/17/2023,15.31.21,28.7,71.2
9/17/2023,15.32.21,28.7,71.2
9/17/2023,15.33.21,28.7,71.2
9/17/2023,15.34.21,28.7,71.2
9/17/2023,15.35.21,28.7,71.2
9/17/2023,15.36.21,28.7,71.2
9/17/2023,15.37.21,28.7,71.2
9/17/2023,15.38.21,28.7,71.2
9/17/2023,15.39.21,28.7,71.2
9/17/2023,15.40.21,28.7,72.3
9/17/2023,15.41.21,28.7,72.3
9/17/2023,15.42.21,28.7,72.3
9/17/2023,15.43.21,28.7,72.3
9/17/2023,15.44.21,28.7,72.3
9/17/2023,15.45.21,28.7,72.3
9/17/2023,15.46.21,28.7,72.3
9/17/2023,15.47.21,28.7,72.3
9/17/2023,15.48.21,28.7,72.3
9/17/2023,15.49.21,28.7,72.3
9/17/2023,15.50.21,28.7,72.2
9/17/2023,15.51.21,28.7,72.2
9/17/2023,15.52.21,28.7,72.2
9/17/2023,15.53.21,28.7,72.2
9/17/2023,15.54.21,28.7,72.2
9/17/2023,15.55.21,28.7,72.2
9/17/2023,15.56.21,28.7,72.2
9/17/2023,15.57.21,28.6,72.2
9/17/2023,15.58.21,28.6,72.2
9/17/2023,15.59.21,28.6,72.2
9/17/2023,16.00.21,28.6,72.2
9/17/2023,16.01.21,29.1,72.2
9/17/2023,16.02.21,29.1,73.1
9/17/2023,16.03.21,29.1,73.1
9/17/2023,16.04.21,29.1,73.1
9/17/2023,16.05.21,29.1,73.1
9/17/2023,16.06.21,29.1,73.1
9/17/2023,16.07.21,29.1,73.1
9/18/2023,14.01.21,28.4,74.4
9/18/2023,14.02.21,28.4,74.4
9/18/2023,14.03.21,28.4,74.4
9/18/2023,14.04.21,28.4,74.4
9/18/2023,14.05.21,28.3,74.4
9/18/2023,14.06.21,28.3,74.4
9/18/2023,14.07.21,28.3,74.4
9/18/2023,14.08.21,28.3,74.4
9/18/2023,14.09.21,28.3,74.4
9/18/2023,14.10.21,29.7,74.4
9/18/2023,14.11.21,29.4,74.4
9/18/2023,14.12.21,29.2,72.3
9/18/2023,14.13.21,29,72.3
9/18/2023,14.14.21,28.7,72.3
9/18/2023,14.15.21,28.3,72.3
9/18/2023,14.16.21,28.1,72.3
9/18/2023,14.17.21,28.1,72.3
9/18/2023,14.18.21,28.1,72.3
9/18/2023,14.19.21,28.1,72.3
9/18/2023,14.20.21,28.1,72.3
9/18/2023,14.21.21,28.1,72.3
9/18/2023,14.22.21,28.1,73.4
9/18/2023,14.23.21,28.1,73.4
9/18/2023,14.24.21,28,73.4
9/18/2023,14.25.21,28,73.4
9/18/2023,14.26.21,28,73.4
9/18/2023,14.27.21,28,73.4
9/18/2023,14.28.21,28,73.4
9/18/2023,14.29.21,27.9,73.4
9/18/2023,14.30.21,28,73.4
9/18/2023,14.31.21,27.9,73.4
9/18/2023,14.32.21,27.9,73.4
9/18/2023,14.33.21,27.9,74.4
9/18/2023,14.34.21,27.9,74.4
9/18/2023,14.35.21,27.9,74.4
9/18/2023,14.36.21,27.9,74.4
9/18/2023,14.37.21,27.9,72.3
9/18/2023,14.38.21,27.8,72.3
9/18/2023,14.39.21,27.8,72.3
9/18/2023,14.40.21,27.8,72.3
9/18/2023,14.41.21,27.8,72.3
9/18/2023,14.42.21,27.8,72.3
9/18/2023,14.43.21,27.8,72.3
9/18/2023,14.44.21,27.8,72.3
9/18/2023,14.45.21,27.7,72.3
9/18/2023,14.46.21,27.8,72.3
9/18/2023,14.47.21,27.7,73.4
9/18/2023,14.48.21,27.7,73.4
9/18/2023,14.49.21,27.7,73.4
9/18/2023,14.50.21,27.7,73.4
9/18/2023,14.51.21,27.7,73.4
9/18/2023,14.52.21,27.7,73.4
9/18/2023,14.53.21,27.7,73.4
9/18/2023,14.54.21,27.7,73.9
9/18/2023,14.55.21,27.7,73.9
9/18/2023,14.56.21,27.7,73.9
9/18/2023,14.57.21,27.6,73.9
9/18/2023,14.58.21,27.6,73.9
9/18/2023,14.59.21,27.6,73.9
9/18/2023,15.00.21,27.6,73.9
9/18/2023,15.01.21,27.6,73.9
9/18/2023,15.02.21,27.6,73.9
9/18/2023,15.03.21,27.6,73.9
9/18/2023,15.04.21,27.6,73.9
9/18/2023,15.05.21,27.6,73.9
9/18/2023,15.06.21,27.6,73.9
9/18/2023,15.07.21,27.6,73.9
9/18/2023,15.08.21,27.6,73.9
9/18/2023,15.09.21,27.5,73.9
9/18/2023,15.10.21,27.5,74.1
9/18/2023,15.11.21,27.5,74.1
9/18/2023,15.12.21,27.5,74.1
9/18/2023,15.13.21,27.5,74.1
9/18/2023,15.14.21,27.5,74.1
9/18/2023,15.15.21,27.4,74.1
9/18/2023,15.16.21,27.4,74.1
9/18/2023,15.17.21,27.4,74.1
9/18/2023,15.18.21,27.4,74.1
9/18/2023,15.19.21,27.4,74.1
9/18/2023,15.20.21,27.4,74.1
9/18/2023,15.21.21,27.3,74.1
9/18/2023,15.22.21,27.3,74.1
9/18/2023,15.23.21,27.3,74.1
9/18/2023,15.24.21,27.3,74.1
9/18/2023,15.25.21,27.3,74.1
9/18/2023,15.26.21,27.3,72.8
9/18/2023,15.27.21,27.2,72.8
9/18/2023,15.28.21,27.2,72.8
9/18/2023,15.29.21,27.2,72.8
9/18/2023,15.30.21,27.2,72.8
9/18/2023,15.31.21,27.2,72.8
9/18/2023,15.32.21,27.2,72.8
9/18/2023,15.33.21,27.1,72.8
9/18/2023,15.34.21,27.1,72.8
9/18/2023,15.35.21,27.1,72.8
9/18/2023,15.36.21,27.1,72.8
9/18/2023,15.37.21,27.1,72.8
9/18/2023,15.38.21,27.1,72.8
9/18/2023,15.39.21,27.1,72.8
9/18/2023,15.40.21,27,72.8
9/18/2023,15.41.21,27,72.8
9/18/2023,15.42.21,27,72.8
9/18/2023,15.43.21,27,72.9
9/18/2023,15.44.21,27,72.9
9/18/2023,15.45.21,27,72.9
9/18/2023,15.46.21,27,72.9
9/18/2023,15.47.21,27,72.9
9/18/2023,15.48.21,27,72.9
9/18/2023,15.49.21,27,72.9
9/18/2023,15.50.21,27,72.9
9/18/2023,15.51.21,27,72.9
9/18/2023,15.52.21,27,72.9
9/18/2023,15.53.21,27,72.9
9/18/2023,15.54.21,27,72.9
9/18/2023,15.55.21,27,72.9
9/18/2023,15.56.21,27,72.9
9/18/2023,15.57.21,27.1,72.9
9/18/2023,15.58.21,27.1,72.9
9/18/2023,15.59.21,27.1,72.9
9/18/2023,16.00.21,27.1,72.8
9/18/2023,16.01.21,28.5,71.8
9/18/2023,16.02.21,28.5,71.8
9/18/2023,16.03.21,28.5,71.8
9/18/2023,16.04.21,28.5,71.8
9/18/2023,16.05.21,28.5,71.8
9/18/2023,16.06.21,28.5,71.8
9/18/2023,16.07.21,28.5,71.8
9/19/2023,14.01.21,27.1,73.4
9/19/2023,14.02.21,27.1,73.4
9/19/2023,14.03.21,27.1,73.4
9/19/2023,14.04.21,27.1,73.4
9/19/2023,14.05.21,27.1,73.4
9/19/2023,14.06.21,27.1,73.4
9/19/2023,14.07.21,27.1,73.4
9/19/2023,14.08.21,27.1,73.4
9/19/2023,14.09.21,27.2,73.4
9/19/2023,14.10.21,27.2,73.4
9/19/2023,14.11.21,27.2,73.4
9/19/2023,14.12.21,27.2,72.1
9/19/2023,14.13.21,27.2,72.1
9/19/2023,14.14.21,27.2,72.1
9/19/2023,14.15.21,27.2,72.1
9/19/2023,14.16.21,27.2,72.1
9/19/2023,14.17.21,27.2,72.1
9/19/2023,14.18.21,27.2,72.1
9/19/2023,14.19.21,27.2,72.1
9/19/2023,14.20.21,27.2,72.1
9/19/2023,14.21.21,27.2,72.1
9/19/2023,14.22.21,27.2,72.1
9/19/2023,14.23.21,27.2,72.1
9/19/2023,14.24.21,27.2,74.5
9/19/2023,14.25.21,27.2,74.5
9/19/2023,14.26.21,27.2,74.5
9/19/2023,14.27.21,27.2,74.5
9/19/2023,14.28.21,27.2,74.5
9/19/2023,14.29.21,27.2,74.5
9/19/2023,14.30.21,27.2,74.5
9/19/2023,14.31.21,27.2,74.5
9/19/2023,14.32.21,27.2,74.5
9/19/2023,14.33.21,27.2,74.5
9/19/2023,14.34.21,27.2,73
9/19/2023,14.35.21,27.2,73
9/19/2023,14.36.21,27.2,73
9/19/2023,14.37.21,27.2,73
9/19/2023,14.38.21,27.2,73
9/19/2023,14.39.21,27.2,73
9/19/2023,14.40.21,27.2,73
9/19/2023,14.41.21,27.2,73
9/19/2023,14.42.21,27.2,73
9/19/2023,14.43.21,27.2,73
9/19/2023,14.44.21,27.2,73
9/19/2023,14.45.21,27.2,75.1
9/19/2023,14.46.21,27.2,75.1
9/19/2023,14.47.21,27.2,75.1
9/19/2023,14.48.21,27.2,75.1
9/19/2023,14.49.21,27.2,75.1
9/19/2023,14.50.21,27.2,75.1
9/19/2023,14.51.21,27.3,75.1
9/19/2023,14.52.21,27.2,75.1
9/19/2023,14.53.21,27.3,75.1
9/19/2023,14.54.21,27.2,75.1
9/19/2023,14.55.21,27.3,75.1
9/19/2023,14.56.21,27.3,75.1
9/19/2023,14.57.21,27.3,75.1
9/19/2023,14.58.21,27.3,75.1
9/19/2023,14.59.21,27.3,74.2
9/19/2023,15.00.21,27.3,74.2
9/19/2023,15.01.21,27.3,74.2
9/19/2023,15.02.21,27.3,74.2
9/19/2023,15.03.21,27.6,74.2
9/19/2023,15.04.21,27.8,74.2
9/19/2023,15.05.21,27.8,74.2
9/19/2023,15.06.21,27.7,74.2
9/19/2023,15.07.21,27.6,74.2
9/19/2023,15.08.21,27.5,74.2
9/19/2023,15.09.21,27.5,74.2
9/19/2023,15.10.21,27.5,74.2
9/19/2023,15.11.21,27.5,74.2
9/19/2023,15.12.21,27.5,74.2
9/19/2023,15.13.21,27.5,74.2
9/19/2023,15.14.21,27.5,74.2
9/19/2023,15.15.21,27.5,74.2
9/19/2023,15.16.21,27.5,74.2
9/19/2023,15.17.21,27.5,71.9
9/19/2023,15.18.21,27.5,71.9
9/19/2023,15.19.21,27.5,71.9
9/19/2023,15.20.21,27.5,71.9
9/19/2023,15.21.21,27.5,71.9
9/19/2023,15.22.21,27.5,71.9
9/19/2023,15.23.21,27.5,71.9
9/19/2023,15.24.21,27.5,71.9
9/19/2023,15.25.21,27.5,71.9
9/19/2023,15.26.21,27.5,71.9
9/19/2023,15.27.21,27.5,71.9
9/19/2023,15.28.21,27.5,71.9
9/19/2023,15.29.21,27.5,71.9
9/19/2023,15.30.21,27.5,71.9
9/19/2023,15.31.21,27.5,71.9
9/19/2023,15.32.21,27.5,71.8
9/19/2023,15.33.21,27.5,71.8
9/19/2023,15.34.21,27.5,71.8
9/19/2023,15.35.21,27.5,71.8
9/19/2023,15.36.21,27.5,71.8
9/19/2023,15.37.21,27.5,71.8
9/19/2023,15.38.21,27.5,71.8
9/19/2023,15.39.21,27.5,71.8
9/19/2023,15.40.21,27.5,71.8
9/19/2023,15.41.21,27.5,72.8
9/19/2023,15.42.21,27.5,72.8
9/19/2023,15.43.21,27.5,72.8
9/19/2023,15.44.21,27.5,72.8
9/19/2023,15.45.21,27.5,72.8
9/19/2023,15.46.21,27.5,72.8
9/19/2023,15.47.21,27.5,72.8
9/19/2023,15.48.21,27.5,72.8
9/19/2023,15.49.21,27.5,72.8
9/19/2023,15.50.21,27.5,72.8
9/19/2023,15.51.21,27.5,72.8
9/19/2023,15.52.21,27.5,72.8
9/19/2023,15.53.21,27.5,72.8
9/19/2023,15.54.21,27.5,72.8
9/19/2023,15.55.21,27.5,72.8
9/19/2023,15.56.21,27.5,72.8
9/19/2023,15.57.21,27.5,72.8
9/19/2023,15.58.21,27.5,72.1
9/19/2023,15.59.21,27.5,72.1
9/19/2023,16.00.21,27.5,72.1
9/19/2023,16.01.21,28.1,72.1
9/19/2023,16.02.21,28.1,72.1
9/19/2023,16.03.21,28.1,72.1
9/19/2023,16.04.21,28.1,72.1
9/19/2023,16.05.21,28.1,72.1
9/19/2023,16.06.21,28.1,72.1
9/19/2023,16.07.21,28.1,72.1
9/20/2023,14.01.21,32.9,62.1
9/20/2023,14.02.21,32.9,62.1
9/20/2023,14.03.21,32.9,62.1
9/20/2023,14.04.21,32.9,62.1
9/20/2023,14.05.21,32.9,62.1
9/20/2023,14.06.21,32.9,62.1
9/20/2023,14.07.21,32.9,62.1
9/20/2023,14.08.21,32.9,62.1
9/20/2023,14.09.21,32.9,62.1
9/20/2023,14.10.21,32.9,62.1
9/20/2023,14.11.21,32.8,62.1
9/20/2023,14.12.21,32.8,63.5
9/20/2023,14.13.21,32.8,63.5
9/20/2023,14.14.21,32.8,63.5
9/20/2023,14.15.21,32.8,63.5
9/20/2023,14.16.21,32.8,63.5
9/20/2023,14.17.21,32.8,63.5
9/20/2023,14.18.21,32.8,63.5
9/20/2023,14.19.21,32.8,63.5
9/20/2023,14.20.21,32.8,63.5
9/20/2023,14.21.21,32.8,63.5
9/20/2023,14.22.21,32.8,63.5
9/20/2023,14.23.21,32.8,63.5
9/20/2023,14.24.21,32.8,63.5
9/20/2023,14.25.21,32.8,63.5
9/20/2023,14.26.21,32.8,63.5
9/20/2023,14.27.21,32.8,64.8
9/20/2023,14.28.21,32.8,64.8
9/20/2023,14.29.21,32.7,64.8
9/20/2023,14.30.21,32.7,64.8
9/20/2023,14.31.21,32.7,64.8
9/20/2023,14.32.21,32.8,64.8
9/20/2023,14.33.21,32.7,64.8
9/20/2023,14.34.21,32.7,64.8
9/20/2023,14.35.21,32.7,64.8
9/20/2023,14.36.21,32.7,64.8
9/20/2023,14.37.21,32.7,64.8
9/20/2023,14.38.21,32.7,64.8
9/20/2023,14.39.21,32.7,64.8
9/20/2023,14.40.21,32.7,64.8
9/20/2023,14.41.21,32.7,64.8
9/20/2023,14.42.21,32.7,64.8
9/20/2023,14.43.21,32.7,64.8
9/20/2023,14.44.21,32.7,64.8
9/20/2023,14.45.21,32.7,65
9/20/2023,14.46.21,32.7,65
9/20/2023,14.47.21,32.7,65
9/20/2023,14.48.21,32.7,65
9/20/2023,14.49.21,32.7,65
9/20/2023,14.50.21,32.7,65
9/20/2023,14.51.21,32.7,65
9/20/2023,14.52.21,32.7,65
9/20/2023,14.53.21,32.7,65
9/20/2023,14.54.21,32.6,65
9/20/2023,14.55.21,32.6,65
9/20/2023,14.56.21,32.7,65
9/20/2023,14.57.21,32.7,65
9/20/2023,14.58.21,32.7,62.3
9/20/2023,14.59.21,32.7,62.3
9/20/2023,15.00.21,32.7,62.3
9/20/2023,15.01.21,32.7,62.3
9/20/2023,15.02.21,32.7,62.3
9/20/2023,15.03.21,32.7,62.3
9/20/2023,15.04.21,32.7,62.3
9/20/2023,15.05.21,32.7,62.3
9/20/2023,15.06.21,32.7,62.3
9/20/2023,15.07.21,32.7,62.3
9/20/2023,15.08.21,32.7,62.3
9/20/2023,15.09.21,32.7,62.3
9/20/2023,15.10.21,32.7,64.8
9/20/2023,15.11.21,32.7,64.8
9/20/2023,15.12.21,32.7,64.8
9/20/2023,15.13.21,32.7,64.8
9/20/2023,15.14.21,32.6,64.8
9/20/2023,15.15.21,32.7,64.8
9/20/2023,15.16.21,32.7,64.8
9/20/2023,15.17.21,32.7,64.8
9/20/2023,15.18.21,32.7,64.8
9/20/2023,15.19.21,32.7,64.8
9/20/2023,15.20.21,32.7,64.8
9/20/2023,15.21.21,32.7,64.8
9/20/2023,15.22.21,32.7,65
9/20/2023,15.23.21,32.7,65
9/20/2023,15.24.21,32.7,65
9/20/2023,15.25.21,32.7,65
9/20/2023,15.26.21,32.7,65
9/20/2023,15.27.21,32.7,65
9/20/2023,15.28.21,32.7,65
9/20/2023,15.29.21,32.7,65
9/20/2023,15.30.21,32.7,65
9/20/2023,15.31.21,32.7,65
9/20/2023,15.32.21,32.7,65
9/20/2023,15.33.21,32.7,65
9/20/2023,15.34.21,32.7,65
9/20/2023,15.35.21,32.7,65
9/20/2023,15.36.21,32.7,65
9/20/2023,15.37.21,32.7,65
9/20/2023,15.38.21,32.7,64.6
9/20/2023,15.39.21,32.7,64.6
9/20/2023,15.40.21,32.7,64.6
9/20/2023,15.41.21,32.7,64.6
9/20/2023,15.42.21,32.7,64.6
9/20/2023,15.43.21,32.7,64.6
9/20/2023,15.44.21,32.7,64.6
9/20/2023,15.45.21,32.7,64.6
9/20/2023,15.46.21,32.6,64.6
9/20/2023,15.47.21,32.6,64.6
9/20/2023,15.48.21,32.6,64.6
9/20/2023,15.49.21,32.6,64.6
9/20/2023,15.50.21,32.7,64.6
9/20/2023,15.51.21,32.6,62.3
9/20/2023,15.52.21,32.6,62.3
9/20/2023,15.53.21,32.6,62.3
9/20/2023,15.54.21,32.6,62.3
9/20/2023,15.55.21,32.7,62.3
9/20/2023,15.56.21,32.6,62.3
9/20/2023,15.57.21,32.6,62.3
9/20/2023,15.58.21,32.6,62.3
9/20/2023,15.59.21,32.6,62.3
9/20/2023,16.00.21,32.6,62.3
9/20/2023,16.01.21,32.4,62.3
9/20/2023,16.02.21,32.4,62.3
9/20/2023,16.03.21,32.4,62.3
9/20/2023,16.04.21,32.4,62.3
9/20/2023,16.05.21,32.4,62.3
9/20/2023,16.06.21,32.4,62.3
9/20/2023,16.07.21,32.4,62.3
9/21/2023,14.01.21,32.6,60.2
9/21/2023,14.02.21,32.6,60.2
9/21/2023,14.03.21,32.6,60.2
9/21/2023,14.04.21,32.6,60.2
9/21/2023,14.05.21,32.6,60.2
9/21/2023,14.06.21,32.6,60.2
9/21/2023,14.07.21,32.6,60.2
9/21/2023,14.08.21,32.6,60.2
9/21/2023,14.09.21,32.6,60.2
9/21/2023,14.10.21,32.7,60.2
9/21/2023,14.11.21,32.6,60.2
9/21/2023,14.12.21,32.6,60.2
9/21/2023,14.13.21,32.6,60.2
9/21/2023,14.14.21,32.6,60.2
9/21/2023,14.15.21,32.6,60.2
9/21/2023,14.16.21,32.6,60.2
9/21/2023,14.17.21,32.7,60.2
9/21/2023,14.18.21,32.6,60.2
9/21/2023,14.19.21,32.6,60.2
9/21/2023,14.20.21,32.6,60.2
9/21/2023,14.21.21,32.7,60.2
9/21/2023,14.22.21,32.6,60.2
9/21/2023,14.23.21,32.6,60.6
9/21/2023,14.24.21,32.7,60.6
9/21/2023,14.25.21,32.7,60.6
9/21/2023,14.26.21,32.7,60.6
9/21/2023,14.27.21,32.6,60.6
9/21/2023,14.28.21,32.7,60.6
9/21/2023,14.29.21,32.7,60.6
9/21/2023,14.30.21,32.7,60.6
9/21/2023,14.31.21,32.7,62.1
9/21/2023,14.32.21,32.7,62.1
9/21/2023,14.33.21,32.7,62.1
9/21/2023,14.34.21,32.7,62.1
9/21/2023,14.35.21,32.7,62.1
9/21/2023,14.36.21,32.7,62.1
9/21/2023,14.37.21,32.7,62.1
9/21/2023,14.38.21,32.7,62.1
9/21/2023,14.39.21,32.7,62.1
9/21/2023,14.40.21,32.7,62.1
9/21/2023,14.41.21,32.7,62.1
9/21/2023,14.42.21,32.7,62.1
9/21/2023,14.43.21,32.7,62.1
9/21/2023,14.44.21,32.7,62.1
9/21/2023,14.45.21,32.7,59.9
9/21/2023,14.46.21,32.7,59.9
9/21/2023,14.47.21,32.7,59.9
9/21/2023,14.48.21,32.7,59.9
9/21/2023,14.49.21,32.7,59.9
9/21/2023,14.50.21,32.7,59.9
9/21/2023,14.51.21,32.7,59.9
9/21/2023,14.52.21,32.7,59.9
9/21/2023,14.53.21,32.7,59.9
9/21/2023,14.54.21,32.7,59.9
9/21/2023,14.55.21,32.7,59.9
9/21/2023,14.56.21,32.7,59.9
9/21/2023,14.57.21,32.7,59.9
9/21/2023,14.58.21,32.7,59.9
9/21/2023,14.59.21,32.7,61.3
9/21/2023,15.00.21,32.7,61.3
9/21/2023,15.01.21,32.7,61.3
9/21/2023,15.02.21,32.7,61.3
9/21/2023,15.03.21,32.7,61.3
9/21/2023,15.04.21,32.7,61.3
9/21/2023,15.05.21,32.7,61.3
9/21/2023,15.06.21,32.7,61.3
9/21/2023,15.07.21,32.7,61.3
9/21/2023,15.08.21,32.7,61.3
9/21/2023,15.09.21,32.7,61.3
9/21/2023,15.10.21,32.8,62.1
9/21/2023,15.11.21,32.7,62.1
9/21/2023,15.12.21,32.7,62.1
9/21/2023,15.13.21,32.8,62.1
9/21/2023,15.14.21,32.7,59.9
9/21/2023,15.15.21,32.7,59.9
9/21/2023,15.16.21,32.7,59.9
9/21/2023,15.17.21,32.7,59.9
9/21/2023,15.18.21,32.8,59.9
9/21/2023,15.19.21,32.7,59.9
9/21/2023,15.20.21,32.7,59.9
9/21/2023,15.21.21,32.8,59.9
9/21/2023,15.22.21,32.7,59.9
9/21/2023,15.23.21,32.7,59.3
9/21/2023,15.24.21,32.8,59.3
9/21/2023,15.25.21,32.8,59.3
9/21/2023,15.26.21,32.8,59.3
9/21/2023,15.27.21,32.8,59.3
9/21/2023,15.28.21,32.7,59.3
9/21/2023,15.29.21,32.7,59.3
9/21/2023,15.30.21,32.7,59.3
9/21/2023,15.31.21,32.7,59.3
9/21/2023,15.32.21,32.8,62.1
9/21/2023,15.33.21,32.7,62.1
9/21/2023,15.34.21,32.7,62.1
9/21/2023,15.35.21,32.8,62.1
9/21/2023,15.36.21,32.8,62.1
9/21/2023,15.37.21,32.8,62.1
9/21/2023,15.38.21,32.8,62.1
9/21/2023,15.39.21,32.8,62.1
9/21/2023,15.40.21,32.8,62.1
9/21/2023,15.41.21,32.8,62.1
9/21/2023,15.42.21,32.8,60.6
9/21/2023,15.43.21,32.8,60.6
9/21/2023,15.44.21,32.8,60.6
9/21/2023,15.45.21,32.8,60.6
9/21/2023,15.46.21,32.8,60.6
9/21/2023,15.47.21,32.8,60.6
9/21/2023,15.48.21,32.8,60.6
9/21/2023,15.49.21,32.8,60.6
9/21/2023,15.50.21,32.8,60.6
9/21/2023,15.51.21,32.8,60.6
9/21/2023,15.52.21,32.8,60.6
9/21/2023,15.53.21,32.8,60.6
9/21/2023,15.54.21,32.8,60.6
9/21/2023,15.55.21,32.8,60.3
9/21/2023,15.56.21,32.8,60.3
9/21/2023,15.57.21,32.8,60.3
9/21/2023,15.58.21,32.8,60.3
9/21/2023,15.59.21,32.8,60.3
9/21/2023,16.00.21,32.8,60.3
9/21/2023,16.01.21,32.8,60.3
9/21/2023,16.02.21,32.8,60.3
9/21/2023,16.03.21,32.8,60.3
9/21/2023,16.04.21,32.7,60.3
9/21/2023,16.05.21,32.7,60.3
9/21/2023,16.06.21,32.7,59.4
9/21/2023,16.07.21,32.7,59.4
9/22/2023,14.01.21,32.9,59.1
9/22/2023,14.02.21,32.9,59.1
9/22/2023,14.03.21,32.9,59.1
9/22/2023,14.04.21,32.9,59.1
9/22/2023,14.05.21,32.9,59.1
9/22/2023,14.06.21,32.9,59.1
9/22/2023,14.07.21,32.9,59.1
9/22/2023,14.08.21,32.9,59.1
9/22/2023,14.09.21,32.9,59.1
9/22/2023,14.10.21,32.9,59.1
9/22/2023,14.11.21,32.9,59.1
9/22/2023,14.12.21,32.9,59.1
9/22/2023,14.13.21,32.9,59.1
9/22/2023,14.14.21,32.9,59.1
9/22/2023,14.15.21,32.9,60.1
9/22/2023,14.16.21,32.9,60.1
9/22/2023,14.17.21,32.9,60.1
9/22/2023,14.18.21,32.9,60.1
9/22/2023,14.19.21,32.9,60.1
9/22/2023,14.20.21,32.9,60.1
9/22/2023,14.21.21,32.9,60.1
9/22/2023,14.22.21,32.9,60.1
9/22/2023,14.23.21,32.9,60.1
9/22/2023,14.24.21,33,60.1
9/22/2023,14.25.21,33,60.1
9/22/2023,14.26.21,33,60.1
9/22/2023,14.27.21,33,60.1
9/22/2023,14.28.21,33,60.1
9/22/2023,14.29.21,33,60.1
9/22/2023,14.30.21,33,58.7
9/22/2023,14.31.21,33,58.7
9/22/2023,14.32.21,33,58.7
9/22/2023,14.33.21,33,58.7
9/22/2023,14.34.21,33,58.7
9/22/2023,14.35.21,33,58.7
9/22/2023,14.36.21,33,58.7
9/22/2023,14.37.21,33,58.7
9/22/2023,14.38.21,33,58.7
9/22/2023,14.39.21,33,58.7
9/22/2023,14.40.21,33,58.7
9/22/2023,14.41.21,33,58.7
9/22/2023,14.42.21,33,58.7
9/22/2023,14.43.21,33,58.7
9/22/2023,14.44.21,33,57.9
9/22/2023,14.45.21,33,57.9
9/22/2023,14.46.21,33,57.9
9/22/2023,14.47.21,33,57.9
9/22/2023,14.48.21,33,57.9
9/22/2023,14.49.21,33,57.9
9/22/2023,14.50.21,33,57.9
9/22/2023,14.51.21,33,57.9
9/22/2023,14.52.21,33,57.9
9/22/2023,14.53.21,33,57.9
9/22/2023,14.54.21,33,57.9
9/22/2023,14.55.21,33,57.9
9/22/2023,14.56.21,33,57.9
9/22/2023,14.57.21,33,60.1
9/22/2023,14.58.21,33,60.1
9/22/2023,14.59.21,33,58.7
9/22/2023,15.00.21,33,58.7
9/22/2023,15.01.21,33,58.7
9/22/2023,15.02.21,33,58.7
9/22/2023,15.03.21,33,58.7
9/22/2023,15.04.21,33,58.7
9/22/2023,15.05.21,33,58.7
9/22/2023,15.06.21,33,58.7
9/22/2023,15.07.21,33,58.7
9/22/2023,15.08.21,33,58.7
9/22/2023,15.09.21,33,58.7
9/22/2023,15.10.21,32.9,58.7
9/22/2023,15.11.21,33,58.7
9/22/2023,15.12.21,33,58.7
9/22/2023,15.13.21,32.9,57.9
9/22/2023,15.14.21,32.9,56.7
9/22/2023,15.15.21,32.9,56.7
9/22/2023,15.16.21,33,56.7
9/22/2023,15.17.21,32.9,56.7
9/22/2023,15.18.21,32.9,56.7
9/22/2023,15.19.21,32.9,56.7
9/22/2023,15.20.21,32.9,56.7
9/22/2023,15.21.21,32.9,56.7
9/22/2023,15.22.21,32.9,56.7
9/22/2023,15.23.21,32.9,56.7
9/22/2023,15.24.21,32.9,56.7
9/22/2023,15.25.21,32.9,56.7
9/22/2023,15.26.21,32.9,56.7
9/22/2023,15.27.21,32.9,56.7
9/22/2023,15.28.21,32.9,56.7
9/22/2023,15.29.21,32.9,58.4
9/22/2023,15.30.21,32.9,58.4
9/22/2023,15.31.21,32.9,58.4
9/22/2023,15.32.21,32.9,58.4
9/22/2023,15.33.21,32.9,58.4
9/22/2023,15.34.21,32.9,58.4
9/22/2023,15.35.21,32.9,58.4
9/22/2023,15.36.21,32.9,58.4
9/22/2023,15.37.21,32.9,58.4
9/22/2023,15.38.21,32.9,58.4
9/22/2023,15.39.21,32.9,58.4
9/22/2023,15.40.21,32.9,58.4
9/22/2023,15.41.21,32.9,59.1
9/22/2023,15.42.21,32.9,59.1
9/22/2023,15.43.21,32.9,59.1
9/22/2023,15.44.21,32.9,59.1
9/22/2023,15.45.21,32.9,59.1
9/22/2023,15.46.21,32.9,59.1
9/22/2023,15.47.21,32.9,59.1
9/22/2023,15.48.21,32.9,59.1
9/22/2023,15.49.21,32.9,59.1
9/22/2023,15.50.21,32.9,59.1
9/22/2023,15.51.21,32.9,59.1
9/22/2023,15.52.21,32.9,58.3
